Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
13267580647,"3 Jan 2025, 22:39:41",Afternoon Run,Run,,1211,2.08,162.0,21,false,,Nike Vaporfly,activities/14150152212.fit.gz,,,1211.0,1211.0,2084.6,2.66,1.721,0.0,0.0,0.0,0.0,0.0,0.0,,,,,162.0,144.0,,,155.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,2084.6,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,1.721,0.0,,,,2388.0,,,,,,,,,,,,,""
13267580670,"22 Dec 2024, 18:30:45",Afternoon Weight Training,Weight Training,,3623,0,160.0,17,false,,,activities/14150152310.fit.gz,,,3623.0,3623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,160.0,117.0,,,300.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13267580678,"22 Dec 2024, 19:37:40",Afternoon Run,Run,,1201,2.70,182.0,51,false,,Nike Vaporfly,activities/14150152265.fit.gz,,,1201.0,1201.0,2703.1,3.12,2.251,0.0,0.0,0.0,0.0,0.0,0.0,,,,,182.0,165.0,,,186.0,,,51.0,,,,,,,,,,,,,0.0,,1.0,2703.1,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,2.251,0.0,,,,2712.0,,,,,,,,,,,,,""
13267580758,"11 Dec 2024, 22:06:22",Afternoon Weight Training,Weight Training,,2857,0,151.0,9,false,,,activities/14150152371.fit.gz,,,2857.0,2857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,111.0,,,212.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13348048738,"13 Jan 2025, 23:57:18",Evening Walk,Walk,,1243,1.35,139.0,3,false,,,activities/14236589514.fit.gz,,,1243.0,966.0,1355.8,5.534,1.404,0.0,4.8,332.8,337.9,6.2,-0.2,,,,,139.0,123.0,,,64.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.091,0.0,,,,1678.0,,,,,,,,,,,,,""
13348318831,"14 Jan 2025, 00:18:13",Evening Weight Training,Weight Training,,2888,0,171.0,14,false,,,activities/14236873247.fit.gz,,,2888.0,2888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,171.0,120.0,,,268.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13495942702,"30 Jan 2025, 20:20:43",Afternoon Walk,Walk,,970,1.17,137.0,2,false,,,activities/14396699382.fit.gz,,,970.0,798.0,1177.1,2.78,1.475,5.6,0.0,336.3,341.9,3.6,0.5,,,,,137.0,108.0,,,49.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.213,0.0,,,,1498.0,,,,,,,,,,,,,""
13772767192,"2 Mar 2025, 21:04:10",Afternoon Run,Run,"",900,1.64,168.0,21,false,,Saucony Endorphin Shift 3,activities/14699139717.fit.gz,,,900.0,900.0,1644.0,2.68,1.827,0.0,0.0,0.0,0.0,0.0,0.0,,,,,168.0,151.0,,,134.0,,,21.0,,,,,,,,,,,0.0,,0.0,,1.0,1894.6,,,,,,,,,,,,,,,,19780476.0,,,,,,,,,,0.0,1.827,0.0,,,,2056.0,,,,,,,,,,,,,""
13772767258,"2 Mar 2025, 02:06:50",Night Run,Run,,1200,2.32,171.0,36,false,,Nike Vaporfly,activities/14699139769.fit.gz,,,1200.0,1200.0,2323.0,2.88,1.936,0.0,0.0,0.0,0.0,0.0,0.0,,,,,171.0,157.0,,,186.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,2636.7,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,1.936,0.0,,,,2840.0,,,,,,,,,,,,,""
13782355644,"4 Mar 2025, 00:38:49",Nike Run Club: The Shifter,Run,,1491,0.01,182.0,66,false,,Nike Vaporfly,activities/14709581916.fit.gz,,,1491.0,1140.0,17.0,1.6,0.015,0.0,7.0,0.0,0.0,0.0,0.0,,,117.0,57.0,182.0,168.0,,,1.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,17.0,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,0.011,0.0,,,,22.0,,,,,,,,,,,,,media/2e713777-e310-4546-ac6e-3be23d08f4b9.jpg
13800328454,"5 Mar 2025, 22:01:58",Afternoon Run,Run,"",908,2.17,174.0,28,false,,Saucony Endorphin Shift 3,activities/14728999482.fit.gz,,,908.0,897.0,2171.5,3.42,2.421,82.4,58.8,331.8,373.2,48.1,1.1,,,,,174.0,158.0,,150.0,133.0,,,28.0,,,,,,,,,150.0,909.0,0.0,,0.0,,1.0,2561.5,,,,,,,,,,,,,,,,19780476.0,,,,,,,,,,0.0,2.391,0.0,,,,2306.0,,,32.0,113.0,2.856,,,,,,,,""
13847649688,"10 Mar 2025, 23:37:46",Nike Run Club: One Hard. One Easy.,Run,,1265,3.20,186.0,68,false,,Nike Vaporfly,activities/14780393922.fit.gz,,,1265.0,1199.0,3208.4,4.26,2.676,23.0,30.0,327.2,386.0,48.3,-0.3,,,94.0,78.0,186.0,175.0,,,219.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,3961.1,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,2.536,0.0,,,,3102.0,,,,,3.304,,,,,,,,media/55ae05f7-57f6-46c1-ba4d-2454da251a92.jpg
13880984561,"14 Mar 2025, 14:41:51",Morning Weight Training,Weight Training,,2507,0,144.0,8,false,,,activities/14815702846.fit.gz,,,2507.0,2507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,113.0,,,198.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13912614063,"18 Mar 2025, 01:23:27",Night Run,Run,"",1869,5.03,185.0,80,false,,Saucony Endorphin Shift 3,activities/13912614063.gpx,,,1869.0,1791.0,5037.6,4.827,2.813,27.3,23.3,326.4,345.6,6.8,0.1,,,,,185.0,167.0,,,,,,80.0,,,,,,,,,,,0.0,,0.0,,1.0,5075.9,,,,,,,,,,,,,,,,19780476.0,,,,,,,,,,0.0,2.695,115.9,,,,5250.0,,,,,2.834,,,,,,,,""
14024679497,"29 Mar 2025, 23:07:11",Evening Run,Run,"",1201,1.94,153.0,11,false,,Nike Streakfly,activities/14970702552.fit.gz,,,1201.0,1201.0,1940.0,2.68,1.615,0.0,0.0,0.0,0.0,0.0,0.0,,,,,153.0,133.0,,,145.0,,,11.0,,,,,,,,,,,0.0,,0.0,,1.0,2317.7,,,,,,,,,,,,,,,,19665642.0,,,,,,,,,,0.0,1.615,0.0,,,,2620.0,,,,,,,,,,,,,""
14277647246,"25 Apr 2025, 00:00:47",Evening Run,Run,,1156,2.42,171.0,32,false,,Nike Vaporfly,activities/14277647246.gpx,,,1156.0,1128.0,2419.6,4.2,2.145,13.9,13.9,144.6,154.8,6.6,0.0,,,,,171.0,156.0,,,,,,32.0,,,,,,,,,,,,,0.0,,1.0,2438.5,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,2.093,260.5,,,,3022.0,,,,,2.162,,,,,,,,""
14358641536,"2 May 2025, 22:09:51",First run in Austin,Run,"",1556,3.04,,,false,,Nike Vaporfly,activities/15320964287.fit.gz,,,1556.0,1543.0,3045.7,4.0,1.974,56.0,66.0,148.8,172.2,42.9,-0.2,,,190.0,69.0,,,,,203.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3484.4,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,1.957,0.0,,,,3558.0,,,,,2.258,,,,,,,,""
14370393730,"4 May 2025, 01:16:54",Evening Run,Run,"",1531,3.13,177.0,54,false,,ASICS Nimbus 26,activities/14370393730.gpx,,,1531.0,1511.0,3134.4,3.4,2.074,33.7,31.7,144.1,168.8,18.1,0.0,,,,,177.0,162.0,,,,,,54.0,,,,,,,,,,,0.0,,0.0,,1.0,3218.8,,,,,,,,,,,,,,,,19693328.0,,,,,,,,,,0.0,2.047,0.0,,,,3852.0,,,,,2.13,,,,,,,,""
14400990363,"7 May 2025, 01:25:55",Nike Run Club: Celebration Run,Run,"",1511,2.66,167.0,26,false,,Nike Vaporfly,activities/15365478126.fit.gz,,,1511.0,1500.0,2663.9,3.4,1.776,28.0,36.0,145.0,171.6,47.1,-0.2,,,117.0,67.0,167.0,147.0,,,166.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,2844.1,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,1.763,0.0,,,,3346.0,,,,,1.896,,,,,,,,media/1b1c35b6-134f-4a01-b52c-3d687c0e4755.jpg
14440087295,"10 May 2025, 21:17:05",Afternoon Walk,Walk,,1737,1.69,148.0,4,false,,,activities/15406667692.fit.gz,,,1737.0,1261.0,1692.7,5.394,1.342,16.4,5.4,0.0,165.0,17.2,9.7,,,,,148.0,120.0,,,89.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.974,54.5,,,,1590.0,,,,,,,,,,,,,""
14452031347,"12 May 2025, 01:01:35",Nike Run Club: Running For More: Joy,Run,"",2134,4.04,173.0,64,false,,Nike Vaporfly,activities/15419335689.fit.gz,,,2134.0,2100.0,4044.1,2.94,1.926,40.0,48.0,139.4,170.0,40.0,-0.2,,,106.0,71.0,173.0,158.0,,,260.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,4330.8,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,1.895,0.0,,,,4988.0,,,,,2.062,,,,,,,,media/b33ba25c-8d0a-4492-82ed-70fa9f2be763.jpg
14575510951,"24 May 2025, 02:20:26",Night Run,Run,,2404,3.42,158.0,15,false,,Nike Vaporfly,activities/14575510951.gpx,,,2404.0,2354.0,3428.8,3.4,1.457,52.9,48.8,149.5,171.1,16.1,0.1,,,,,158.0,132.0,,,,,,15.0,,,,,,,,,,,,,0.0,,1.0,3540.8,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,1.426,0.0,,,,4584.0,,,,,1.504,,,,,,,,""
14585662553,"25 May 2025, 02:12:40",Nike Run Club: Running for More: Purpose,Run,"",1236,1.95,155.0,16,false,,Nike Vaporfly,activities/15563795912.fit.gz,,,1236.0,1200.0,1949.3,2.08,1.624,33.0,35.0,152.2,171.2,33.3,0.0,,,81.0,68.0,155.0,142.0,,,109.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,2155.0,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,1.577,0.0,,,,2710.0,,,,,1.796,,,,,,,,media/a7970acd-646a-40fc-bb24-160b6b116e7d.jpg
14637020721,"29 May 2025, 01:56:28",Nike Run Club: 30 On 30 Off,Run,"",1395,2.59,177.0,32,false,,Saucony Endorphin Shift 3,activities/15618989921.fit.gz,,,1395.0,1199.0,2592.2,3.76,2.162,35.0,35.0,151.4,172.0,23.5,0.0,,,94.0,72.0,177.0,156.0,,,190.0,,,32.0,,,,,,,,,,,0.0,,0.0,,1.0,2846.7,,,,,,,,,,,,,,,,19780476.0,,,,,,,,,,0.0,1.858,0.0,,,,2874.0,,,,,2.374,,,,,,,,media/e125cf4b-7278-4150-8927-c6a5bc87a9a8.jpg
14637116887,"30 May 2025, 01:39:31",Nike Run Club: Recalibrate & Reset,Run,"",1291,2.34,166.0,23,false,,Saucony Endorphin Shift 3,activities/15619093852.fit.gz,,,1291.0,1242.0,2348.0,3.433,1.89,28.0,37.0,152.6,171.2,26.0,-0.4,,,93.0,70.0,166.0,148.0,,,150.0,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,2486.0,,,,,,,,,,,,,,,,19780476.0,,,,,,,,,,0.0,1.819,0.0,,,,2912.0,,,,,2.002,,,,,,,,media/eea870ff-a55e-4cee-ba35-e4379812774d.jpg
14710255248,"6 Jun 2025, 02:04:46",Nike Run Club: Grateful 5K Run,Run,"",2465,5.00,184.0,112,false,,Nike Vaporfly,activities/15697737130.fit.gz,,,2465.0,2425.0,5004.8,2.78,2.064,65.0,71.0,151.0,172.6,28.6,0.0,,,128.0,73.0,184.0,169.0,,,337.0,,,112.0,,,,,,,,,,,,,0.0,,1.0,5318.0,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,2.03,0.0,,,,5912.0,,,,,2.193,,,,,,,,media/eff0a4f8-e03b-46d6-b69c-f335f69a662b.jpg
14738705950,"4 Jun 2025, 02:11:39",Night Run,Run,,968,1.37,141.0,3,false,,Nike Vaporfly,activities/14738705950.gpx,,,968.0,950.0,1378.5,2.728,1.451,17.2,17.4,150.7,168.7,8.6,-0.1,,,,,141.0,127.0,,,,,,3.0,,,,,,,,,,,,,0.0,,1.0,1405.8,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,1.424,0.0,,,,1776.0,,,,,1.48,,,,,,,,""
14738705958,"8 Jun 2025, 02:48:54",Night Run,Run,,2805,5.02,166.0,46,false,,Nike Vaporfly,activities/14738705958.gpx,,,2805.0,2637.0,5025.5,3.64,1.906,53.5,55.4,149.5,168.2,8.9,0.0,,,,,166.0,147.0,,,,,,46.0,,,,,,,,,,,,,0.0,,1.0,5112.9,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,1.792,0.0,,,,6494.0,,,,,1.939,,,,,,,,""
14802273557,"15 Jun 2025, 01:38:42",Evening Run,Run,"",2340,5.36,195.0,88,false,,Saucony Endorphin Shift 3,activities/14802273557.gpx,,,2340.0,2293.0,5360.3,4.92,2.338,32.1,32.2,180.1,187.4,10.3,0.0,,,,,195.0,179.0,,,,,,88.0,,,,,,,,,,,0.0,,0.0,,1.0,5397.5,,,,,,,,,,,,,,,,19780476.0,,,,,,,,,,0.0,2.291,0.0,,,,5520.0,,,,,2.354,,,,,,,,""
15029620535,"6 Jul 2025, 20:40:55",Afternoon Run,Run,,1335,2.48,167.0,14,false,,Nike Vaporfly,activities/16045488662.fit.gz,,,1335.0,1335.0,2484.1,2.68,1.861,0.0,0.0,0.0,0.0,0.0,0.0,,,,,167.0,147.0,,,189.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,2484.1,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,1.861,0.0,,,,2938.0,,,,,,,,,,,,,""
15630189454,"29 Aug 2025, 17:15:59",Evening Walk,Walk,,2281,1.27,155.0,8,false,,,activities/16693938486.fit.gz,,,2281.0,2281.0,1269.8,5.171,0.557,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,121.0,,,138.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.557,0.0,,,,1416.0,0.0,,,,,,,,,,,,""
15721768005,"6 Sep 2025, 21:01:50",Nike Run Club: Week 1,Run,"",901,1.97,175.0,17,false,,ASICS Nimbus 26,activities/16793739638.fit.gz,,,901.0,897.0,1969.7,4.133,2.196,15.0,15.0,137.6,157.8,35.6,0.0,,,106.0,75.0,175.0,155.0,,,153.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,2198.1,,,,,,,,,,,,,,,,19693327.0,,,,,,,,,,,2.186,476.4,,,,2252.0,0.0,,,,2.451,,,0.0,,,,,media/155ee0ce-f3c3-4a1d-b185-700a6806eadd.jpg
15729804868,"6 Sep 2025, 23:49:04",Evening Run,Run,,555,0.48,109.0,1,false,,Nike Vaporfly,activities/16802292041.fit.gz,,,555.0,555.0,481.0,4.308,0.867,0.0,0.0,0.0,0.0,0.0,0.0,,,,,109.0,103.0,,,32.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,562.0,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,,0.867,0.0,,,,786.0,0.0,,,,,,,,,,,,""
15731232907,"7 Sep 2025, 15:18:48",Lunch Weight Training,Weight Training,,2350,0,143.0,6,false,,,activities/16803795665.fit.gz,,,2350.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,109.0,,,198.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,""
15743164085,"8 Sep 2025, 17:41:32",Afternoon Weight Training,Weight Training,,2522,0,177.0,17,false,,,activities/16816483681.fit.gz,,,2522.0,2522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,177.0,138.0,,,424.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,""
15791859282,"12 Sep 2025, 23:37:03",Nike Run Club: Week 1 - Recovery Run,Run,"",1365,2.63,174.0,24,false,,ASICS Nimbus 26,activities/16867901888.fit.gz,,,1365.0,1359.0,2633.3,3.22,1.938,22.0,21.0,330.8,384.4,49.5,-0.8,,,99.0,67.0,174.0,153.0,,,202.0,,,24.0,,,,,,,,,,,,,0.0,,1.0,3572.8,,,,,,,,,,,,,,,,19693327.0,,,,,,,,,,,1.929,0.0,,,,3048.0,0.0,,,,2.629,,,0.0,,,,,""
15803025118,"14 Sep 2025, 00:47:23",Nike Run Club: Saturday Evening Run,Run,"",788,1.86,179.0,16,false,,Nike Vaporfly,activities/16879668105.fit.gz,,,788.0,782.0,1865.2,4.16,2.385,12.0,13.0,330.6,435.6,47.6,-5.1,,,94.0,71.0,179.0,160.0,,,131.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,2514.6,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,,2.367,0.0,,,,1862.0,0.0,,,,3.216,,,,,,,,""
15848931341,"18 Sep 2025, 00:36:07",Nike Run Club: Wednesday Evening Run,Run,"",821,2.08,184.0,29,false,,Nike Vaporfly,activities/16927175266.fit.gz,,,821.0,817.0,2088.9,4.28,2.557,15.0,16.0,332.6,351.6,49.1,-0.1,,,144.0,74.0,184.0,171.0,,,159.0,,,29.0,,,,,,,,,,,,,0.0,,1.0,2466.8,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,,2.544,0.0,,,,2034.0,0.0,,,,3.019,,,,,,,,""
15904367090,"23 Sep 2025, 00:13:52",Evening Stair-Stepper,Stair-Stepper,,902,0,168.0,17,false,,,activities/16984123348.fit.gz,,,902.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,168.0,154.0,,,180.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,""
15915892574,"24 Sep 2025, 00:06:56",Evening Run,Run,,82,0.01,129.0,0,false,,Nike Vaporfly,activities/16995903118.fit.gz,,,82.0,79.0,17.0,1.014,0.215,0.0,0.0,0.0,0.0,0.0,0.0,,,,,129.0,114.0,,,2.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,23.7,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,,0.207,0.0,,,,32.0,0.0,,,,,,,,,,,,""
15916042656,"24 Sep 2025, 00:09:07",Evening Run,Run,,901,1.57,162.0,13,false,,Nike Vaporfly,activities/16996055879.fit.gz,,,901.0,901.0,1574.0,2.62,1.747,0.0,0.0,0.0,0.0,0.0,0.0,,,,,162.0,150.0,,,170.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,1762.0,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,,1.747,0.0,,,,2056.0,0.0,,,,,,,,,,,,""
15958860207,"27 Sep 2025, 23:54:01",Nike Run Club: The Rundown,Run,"",2260,3.60,186.0,26,false,,Nike Vaporfly,activities/17039914336.fit.gz,,,2260.0,1380.0,3608.6,4.7,2.615,24.0,18.0,149.8,158.0,25.2,0.0,,,136.0,78.0,186.0,157.0,,,345.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,3933.4,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,,1.597,0.0,,,,3584.0,0.0,,,,2.85,,,,,,,,media/a579a3da-c36f-463a-bcdf-7747cff967a4.jpg
